"","Eagle_002_null","Eagle_004_null","Eagle_006_null","Eagle_007_null","Eagle_008_null","Eagle_012_null","Eagle_013_null","Eagle_014_null","Eagle_015_null","Eagle_020_null","Eagle_021_null","Eagle_022_null"
"NHLRC2",12.0992209668194,11.9381703798733,12.4665858188383,11.9818845403368,12.2180086703853,12.3820780921012,12.2800520498796,12.1814552288075,12.1552313672558,12.3190943649365,12.3438492537649,11.9928181151002
"DCLRE1A",8.70973471892213,8.30289573960374,8.4530416569046,8.02615207791024,8.62859465186463,8.49719048238345,8.5196109610745,8.44913279961741,8.40784818189896,8.45667565342544,8.38025332484161,8.70505302751361
"PLEKHS1",6.29545875597994,7.15215686133334,5.99742102652555,6.55654677460361,6.53932771321413,7.09877222597663,6.58233930837615,7.26797675248001,6.90963280681158,5.92895211490087,6.59089912558676,6.22910035682969
"CASP7",9.32890187522247,9.98025603654526,9.91226049510229,9.66743202517353,9.62286086153158,9.69261741762723,9.44374706830865,9.80096673061516,9.5389339941491,9.71414915465407,9.8262651999812,9.26374984111048
"NRAP",6.76163653051082,7.04469410765074,6.91951300901844,6.45712554737665,6.6200050922745,6.93016227745249,5.92813000281001,6.37232174651412,6.83135628667794,6.36520165087776,6.09462132995828,6.4614205767161
"HABP2",3.60429295968084,3.11394188382507,1.94801793110362,1.48073894894034,0,3.76543949543001,2.93629466187266,3.15710311536055,2.87763363923918,2.67306914530343,2.95118205891404,2.6773731865343
"TCF7L2",12.8330382232728,13.0381355157032,13.2545237024898,13.2897327588255,13.3433080079094,13.3235656220102,13.2565532596145,13.3338819359499,13.2948125607281,13.3218787174177,13.4705141764544,13.2723805818502
"VTI1A",12.5212580850174,12.7472881573649,12.8759930697776,12.6494846451956,12.6246845994173,13.147661792754,12.5925293632107,13.1117894406462,12.9660168988539,13.2254192871484,13.0368073814046,12.7780587155977
"ZDHHC6",11.001880679839,10.85650529715,11.2119348564909,11.0428933661969,10.9600546791593,11.1380922257547,11.2055846494747,11.1602912772162,11.0076741048311,10.9236262593879,11.2657398081085,10.9172688286831
"ACSL5",7.81642241965023,8.07607547364983,7.72175126954436,7.89661354584732,7.49778958486884,7.76622779238262,7.58732612271704,8.22561155218239,7.43579757468892,7.96973579444245,7.66544067030408,8.34689066397779
"TECTB",5.71965095223229,5.62927422975816,6.13580544890516,5.36791689001384,5.65005011088449,6.39496121037162,5.09896447373758,5.978261474084,6.11754577126204,6.41800437669241,5.20608568138145,5.96990726825063
"GPAM",6.30620896319182,5.99912605738519,5.91438858635286,6.14660925197821,5.55475595705688,4.40316977043753,5.41244885360721,6.1219102428612,5.65490824955223,5.83499546324201,5.33201484159104,6.81753311306377
"ADRA2A",1.97721900748258,0.888170518058108,1.28049335833204,1.48073894894034,0,0,1.41338130122402,2.31039353750906,2.38762658809431,2.48789323109939,1.08563139988642,2.02996290930222
"SHOC2",10.3422153548784,10.5093958278244,10.6518346346412,10.2879019273033,10.5527280294973,10.6219490738938,10.6995234476826,10.7075295367596,10.6333214248232,10.5071237409627,10.702604998521,10.5468381537395
"BBIP1",6.51522484414193,5.81516023579447,6.7857513610269,6.9711836402378,7.10796440185401,6.90004031036365,6.50517296640617,6.83952208671036,6.94310412342382,6.53018583956064,6.70393095102847,6.49879914188177
"PDCD4",9.44288786943567,9.61583599410902,9.63986585085127,9.60078049193609,9.80471432959962,10.0247045212934,9.82601751583647,10.0422186708629,9.72241404289278,9.75191814172893,9.89929422177047,9.27815355859851
"RBM20",5.20302381292503,5.1990739126499,4.23765964537607,4.43266145090011,4.17937607722019,5.53470806817066,4.49996656140324,4.55096471607168,5.00187831799443,4.76133654172489,4.55127496884026,5.49012708066174
"SMC3",12.0238849153154,11.9595938235337,12.4324884200421,12.0434698269086,12.0928587081601,12.3642617133464,12.262574045635,12.080418097568,12.0969457695137,12.3569844563525,12.1932951875785,11.8530830928755
"DUSP5",5.88653083808192,5.97980620069729,6.72856946023911,7.01179223357562,6.18354410840837,5.81854509368073,6.53135637381778,5.91654244245223,6.02679691621621,6.75206140835542,5.33201484159104,6.28722455355937
"SMNDC1",11.9951069451975,11.7021683790443,12.2026913889574,11.839329644314,12.0414239324765,12.4130702568162,11.9861528357436,11.9151993373265,12.2274745701282,11.9816998219925,12.3030995057407,11.3856197776266
"MXI1",14.0400699868413,14.2879364163056,14.6882964113206,14.3275404117334,14.4855481171855,14.5910618605699,14.4108890764427,14.2909410875969,14.4040363568714,14.3223494090034,14.4468640684892,14.1258233705351
"ADD3",9.82942316475403,10.384567202379,10.502065442942,10.7295301348588,10.4637187514204,9.42817375282371,10.2649183308633,10.4983177269717,9.71516683760616,10.6057298833132,10.3299762578539,10.1338555935026
"XPNPEP1",10.5672447031302,10.7628297543199,11.2197369773256,11.3073439067289,10.6190042629858,10.5067403588305,11.2952217944043,10.9395285499943,10.6781151608825,11.3063059323701,11.1386472473679,10.4984488639186
"SORCS1",9.60620798413681,10.913618986087,10.2637561461207,9.0233822751212,8.27705199816461,8.171224486081,10.4868645152699,9.07923152404182,9.15387451410629,8.35540416501811,7.48740879942232,7.6707927979088
"SORCS3",8.64557698232274,8.21474654611264,6.83173042405652,7.13639120610144,7.54814038824081,7.95386120271186,6.24531159415119,7.0264238394372,8.28270340820232,7.15340519411703,7.22056351126629,7.4211212692338
"CFAP58",6.22921894312635,5.44431522801672,4.77823888220482,4.60181025059808,5.2647725512786,5.53470806817066,4.27050489555401,4.55096471607168,5.55019395859841,4.5409971882114,4.6187312001733,4.84576559468172
"ITPRIP",8.68317636985146,9.2019324437622,8.12033507690349,8.98054801034693,8.3779356280231,6.16098010823513,8.49985682622517,8.56931475942897,6.94310412342382,8.71849935105,7.81673295305932,9.65998376339373
"GSTO1",8.37136855201308,8.32220015262275,8.29133025436671,8.57580299565068,8.4722234619343,7.90919070270437,8.96602125884849,8.34755519750742,8.56122390518868,7.56980135814205,8.39956091800897,8.14950233173098
"CFAP43",7.9764111941078,7.99178612598798,7.52868706895147,8.02615207791024,8.11391228759318,8.06663260139615,7.96890329441801,8.35338999228757,8.10926781962726,7.28003756195257,8.05454338310847,7.82099504125814
"SFR1",4.26389595098969,3.86920433621536,3.86568065100529,4.17102315668713,3.7906395030197,4.84388461313449,4.38979293302014,4.37857531240407,3.7759853032568,3.24045172879972,3.14667620208267,4.84576559468172
"COL17A1",5.47484288241093,4.98321223659429,4.4411976101937,4.17102315668713,4.61692630819228,4.56549870687451,3.99751498938523,4.46734336155649,4.86887033881716,4.33675404430486,4.2446485532547,5.02726115849885
"SLK",10.5253046244875,10.6948465422928,9.92504287982507,10.7655971962602,9.96773196257871,9.26640282496732,10.2153090953472,10.8391446522042,9.42953460918126,10.6163598597947,10.1248583558287,11.4314455909963
"OBFC1",7.27534503118211,7.44060346152816,6.56398074364389,7.50686343670278,6.55582815559801,7.07200375375898,7.08483152015608,7.51702720032121,6.78596120630976,6.97987642156417,6.74978753061576,7.90692438867693
"SH3PXD2A",8.57176599043087,8.12965112938527,7.11066760095759,7.38076211817402,7.39148825492439,7.3644702453697,7.04903128890537,7.58803154684749,7.7227180469488,7.21438342298496,7.04777372739559,7.86936394807423
"NEURL1",7.62790854314021,7.97236705992677,6.47406366153947,9.84367722229432,8.10272571652771,6.30586900965863,8.6327716687676,9.1778849453001,7.12180925686355,8.66761968595771,7.33529644756223,9.88251425097075
"CALHM3",2.17785418369849,1.43384356186366,0.7778806086908,0,0,3.0975199968117,1.41338130122402,1.86398697574592,1.26962320720571,0,1.08563139988642,0.824552706754425
"CALHM1",2.17785418369849,0.888170518058108,1.28049335833204,0,1.04955692533705,0,0,0,1.26962320720571,1.34285467679189,1.08563139988642,0.824552706754425
"CALHM2",2.35396325588318,2.39345409347058,1.28049335833204,1.48073894894034,1.6506671992519,3.0975199968117,0,1.86398697574592,0.770188786664317,1.72455900176175,1.08563139988642,1.34594799888657
"PDCD11",9.93276062480428,9.56163942203716,9.92504287982507,9.8152800597685,9.92708710094239,10.1769180887007,9.92067938764717,9.75982188495508,9.8558133711513,9.54344896378652,9.95907669348056,9.11922603159396
"USMG5",9.05228276575444,8.69819430772148,9.27910358868991,9.04310780885988,8.96145181993499,9.11728074124915,8.83550837651394,8.55925259411674,8.75507513752292,8.96906881940805,8.79906278323569,8.35370714312284
"TAF5",8.31126958307402,7.96747117521235,7.77919872965882,7.87476377470739,8.10272571652771,8.49719048238345,8.28583926741885,7.7908386414293,8.36218151031611,7.93392414584186,7.91392507111764,7.58069959350272
"PCGF6",10.1829179042204,10.2398075701634,10.4291644389996,9.98550507916066,10.1540171554931,10.3088733121167,10.1041325943965,10.2905004720205,10.2800435280773,9.85365444959571,10.4047382433728,10.0323596332007
"INA",7.0250585352262,6.03700651017679,6.59630551387698,6.2177653350108,6.28600084610833,7.47075996817633,5.80475147077011,6.54541683420313,6.99987296979008,6.53018583956064,7.13098964214244,6.65043684392496
"NT5C2",8.66867059837121,8.7870167496594,8.24110365130595,8.67711691782006,8.29681967566922,7.84739351938678,8.58981308072136,8.87129437518538,7.9330713483874,8.62333643157267,8.37538578064428,8.8992640789364
"CNNM2",10.8576953257658,11.2498350724579,11.1873881933969,10.8223486325252,11.1567682342572,11.40397436338,11.2486354041324,11.0964921439723,10.9982509074686,11.1151795001615,11.0807673273328,10.8657447407059
"AS3MT",3.85914813461266,3.86920433621536,5.47868778567645,3.75877383407823,3.99806158594765,4.01068340600742,5.09896447373758,6.1219102428612,6.40860420504808,2.98447501694515,5.52017594768281,4.63810640882671
"LOC104830097",5.63690704815127,4.98321223659429,5.75170881395686,5.36791689001384,5.18215610221454,5.45407542760414,5.62189381606742,6.2273450071597,5.94655292682647,5.83499546324201,5.68660375482584,5.93397145736297
"LOC104830098",3.73734083426024,3.5922487719347,3.2593210154037,3.55403608318529,4.61692630819228,4.01068340600742,4.14045730067686,3.82788121874941,4.375303781641,2.83715794418572,3.31881325982381,3.12264932498608
"WBP1L",11.5597674411792,11.5719471029665,11.8313399712067,11.6122357009612,11.8359548892037,11.8503966307998,11.9885173276088,12.2361648198194,11.9141387741701,11.6197796202892,12.2485764400044,12.1129421061629
"SFXN2",5.2704494038551,5.0951765728159,5.19890697084312,5.09305113706923,5.34291309723295,3.76543949543001,3.2200258416716,5.03040093681846,5.03329888054145,4.44248695398189,4.96819266053136,4.99274283271802
"ARL3",10.7836635470452,11.03967076045,11.1789640595834,10.9532136340732,11.2977134893443,11.5805326698528,11.2933104348424,10.8432970197781,11.2341272984776,11.0694934961097,11.2412012296114,10.5490670612376
"TRIM8",10.3480794413218,10.1891878535459,10.3602473897386,10.6776294996869,10.6170399887519,10.3259671614385,10.5932299489312,10.4142869729532,10.4054094927215,10.4622607260151,10.6030617621535,10.6320118198564
"SUFU",11.5256777363069,11.681763088455,11.9373981060605,11.6282401996511,11.7426465966803,11.8185433004858,11.7389573733965,11.7591228255567,11.7994616892351,11.5637637408749,11.855103452848,11.736986793244
"ACTR1A",10.3343593101363,10.5344407046366,10.5795665217431,10.877638665349,10.5982447735809,10.7770867976027,10.9626538029436,10.6303339885155,10.5536239943331,10.6913379463416,10.6948113201153,10.6822922985565
"TMEM180",8.1325468860569,8.02515295364853,7.98446056415804,8.0112077631459,8.16857989344985,7.86309274323995,8.01602324505653,8.21923520165109,8.21580979932184,7.88318502131034,8.07269902575112,7.85981902960344
"LOC104830108",7.36547578694104,7.7337344380907,7.11810804947824,7.56259526800651,7.2866468166694,7.69783826697414,7.21975935836139,8.07131447640963,7.38798571718666,7.40954369120167,7.76556586534328,7.59802620847977
"FAM178A",8.1355638012744,8.67134855123541,7.92206841078413,8.24207571775522,7.79745446890465,8.13288559807993,7.84910969709581,8.73491182685175,8.16706751819078,8.05555877666901,8.25334837248256,8.18433331116518
"SEMA4G",5.92888212713901,5.3868014573224,5.47868778567645,6.30204237993571,6.32502943679001,5.68359564378633,5.80475147077011,5.29578822697604,6.05768515330256,5.89210043342237,6.29349893916354,5.41390670463386
"MRPL43",8.38410873878076,7.59460107929527,8.35883340840481,8.82971425786571,8.9427530878121,8.38204595056388,7.98793634803922,8.0354706206326,8.75271747414003,8.16387140466541,8.39956091800897,7.85981902960344
"LOC104830111",6.72204355638529,5.57880343157312,6.19329130761609,6.76095260267369,6.78305314311088,6.30586900965863,5.88816481725788,6.0081582871179,6.47875535326308,5.91064393671939,6.31399472430202,5.02726115849885
"LZTS2",2.78128993678143,2.39345409347058,3.14742261597556,2.19592486016483,3.40994027405394,2.59446276091193,2.11343854965621,1.21416287276924,2.38762658809431,2.48789323109939,3.47258355952224,2.6773731865343
"PDZD7",7.07620011769302,7.80132684612671,7.57267518790443,6.2855762275493,5.52153920402355,2.59446276091193,5.09896447373758,6.52488210746964,5.18088967893552,6.98863057897489,6.60759890620577,5.87833153152112
"SFXN3",7.62790854314021,7.59460107929527,7.58346580268456,7.04151572566826,5.79609404868365,4.40316977043753,5.09896447373758,6.30165370412613,5.59299595986106,6.58893482856618,6.35413292284069,6.79767423893064
"KAZALD1",2.35396325588318,2.60998316610045,2.19315696686453,1.48073894894034,1.04955692533705,0,0,3.15710311536055,1.9343171253274,0.822333390162967,1.69804428829843,1.7281197524699
"TLX1",1.97721900748258,2.13858854701597,1.28049335833204,1.48073894894034,1.6506671992519,1.81550182642114,0,1.21416287276924,1.9343171253274,0.822333390162967,1.08563139988642,2.4920878220932
"LBX1",2.51089459089806,2.39345409347058,1.65252344608873,0.922546670108298,1.6506671992519,1.81550182642114,2.11343854965621,2.92605752105149,2.1787033999473,1.72455900176175,1.08563139988642,2.27945031107605
"BTRC",12.6264658670968,12.9263647334577,13.4198064754052,12.799090677375,13.1081594443412,13.1596298098667,12.8252876147765,13.1339925523729,12.9647442788742,12.9952968391264,13.2074196024315,12.7121226576261
"LOC104830221",6.4681360003694,6.29324745121345,6.99419502271139,6.80782914888393,6.8779705946049,7.15086369619029,7.03079242506335,6.87240262275463,6.78596120630976,6.72087839257104,7.0720435000721,7.181642852889
"POLL",8.98863869248621,8.89409563145966,9.23015961868614,9.62552385084551,9.38040500279503,9.27229386449612,9.1032624936506,8.77893238450741,9.17163278922694,9.16328842112258,9.57986104230532,8.2257932388292
"DPCD",7.11340066398652,6.78012545598293,6.92800450168171,7.19045915061887,7.3256581702082,7.29672230171868,6.81328965479757,7.44234655626858,7.5158352693672,6.69970886058463,7.83811811275323,5.95205124968206
"FBXW4",11.2962108691493,11.8293813696654,11.8911907332705,11.8470650729889,11.6959553566317,11.3877853105559,11.740361045687,11.8366695910528,11.6940484950292,11.6621199273824,12.0205103686803,11.0236787385345
"FGF8",3.20547610880362,4.36240219212644,3.2593210154037,3.31536079186564,3.40994027405394,4.40316977043753,2.93629466187266,3.82788121874941,4.375303781641,2.67306914530343,3.73826472252,3.81831475669499
"NPM3",5.97002553923253,5.52650276979463,5.86217398145917,5.6251168829429,6.40005517614832,6.77283946717773,6.27660697548679,5.81871180311851,6.76739553091875,6.05098939348514,6.33420340807975,6.79767423893064
"MGEA5",12.2810152677092,12.6134428922239,12.9931635821434,12.9915744957631,12.7047831490051,12.4839547566158,12.7952136796519,12.6431113407296,12.3598091069899,12.8492885860491,12.715018533497,12.9018162492041
"KCNIP2",10.0652335714625,9.08248533015998,10.5169175792582,10.7832981414609,10.5721216520652,11.1038144466653,8.96121389106752,9.83055034867487,10.0245885374897,10.2610944451841,10.6711744386449,10.0366019303971
"LOC104830123",14.8766804798706,15.2726937139799,15.4547708288752,15.269029329286,15.3379587285153,15.5695890634493,15.1862084891768,15.3528345311294,15.3836722494775,15.4560024436289,15.4841197281626,15.1096400375963
"HPS6",10.9586704561179,10.5816616434217,11.1036616240226,11.2533296863165,11.2940299082426,11.314027259355,10.9174552315411,10.9683304608467,11.690665435554,10.95969126423,11.1963658143029,10.6528875581388
"LOC104830223",7.64917493030153,6.93861921553844,6.6791231768524,7.42653752723748,7.60474463812798,8.2804827223999,7.58732612271704,7.28028047109223,8.41382929684988,7.35642460587616,7.24211419963024,7.11098420300747
"LDB1",10.745666236863,10.5582443643317,10.767538609925,11.0188130744944,10.9785319264137,10.8359476005021,10.811933108845,10.8391446522042,11.148839309267,10.7336119104587,11.083008243822,10.7374093896963
"PPRC1",8.64557698232274,8.1075692166967,8.06751075518625,8.4777458034202,8.6632732794632,8.73758419146063,7.95929177029353,8.18037369502859,8.90273302562925,7.9741503872885,8.21026212797757,7.90692438867693
"LOC104830128",11.4318533708438,11.6599274722311,11.6545876467316,11.7157242442255,11.7848150449583,11.3125987024152,11.7522374396117,11.713350286005,11.2880363738963,11.6404108734385,11.6672512857742,11.7405668474283
"SLIT1",5.88653083808192,5.96022410633856,5.40760394536821,5.70158009343743,5.38045150617587,5.27788458635445,3.83883652348566,5.74959992979671,5.28897194650653,5.21367354631098,5.77796137787972,6.07263717922044
"ARHGAP19",6.08685188843442,6.05558016847514,5.65271885550531,5.8433273731205,5.61897956077175,5.18100257386658,5.76116365554113,5.34347308011096,5.26270097175463,5.48513785645151,5.37166159158807,6.13727252829072
"RRP12",7.06990568780379,7.10834926963069,6.66902725420758,7.56941277063011,7.14114787882846,7.22563552956084,6.9359702547893,6.60532348145523,7.03909665187441,6.35169337864378,6.85143697912472,6.22910035682969
"PGAM1",9.55191503439501,9.66656049853211,9.36760081563859,9.57898752516561,9.05438033373439,8.55632687774345,8.6327716687676,8.81320660784796,8.61672741159212,9.02545654495954,8.90756326360542,9.41642282302517
"EXOSC1",8.71780912394459,8.41502780625989,9.11774047592143,9.01091543911342,9.18740741569902,8.63158381472534,8.55832584022334,8.49208010674908,8.9833725838553,8.53047090013821,8.57539211127902,8.52351991823475
"ZDHHC16",8.16243584390078,7.63838400367015,7.93476457131653,8.64197555026439,8.62077376278299,8.43552608019753,7.89015609921694,7.75602236573828,8.25631698467372,7.91108187695274,8.32578517332066,8.06895074175632
"MMS19",10.5767097705183,10.5936265048516,10.6677663245025,11.2644005622683,11.1875371250501,10.9579278817484,10.8617947071565,10.4956820832084,11.1171146850526,10.8450625822012,10.9019274685061,10.3132863435495
"UBTD1",5.24832250031295,6.01819060730793,5.69313348379682,7.08973323352302,7.09673143565433,5.68359564378633,6.87593359110674,5.51985893369776,6.68076013814289,6.50599960251618,5.41024788542057,5.85929759621519
"ANKRD2",2.17785418369849,2.13858854701597,1.94801793110362,3.17937157314962,3.25688270472767,1.81550182642114,2.58275381386794,1.21416287276924,2.38762658809431,1.72455900176175,2.12661357026857,1.34594799888657
"HOGA1",2.17785418369849,2.79821504117711,2.19315696686453,2.19592486016483,2.40042212961031,1.81550182642114,1.41338130122402,1.86398697574592,1.9343171253274,1.34285467679189,1.69804428829843,3.12264932498608
"MORN4",2.17785418369849,2.9646981937908,2.89365180067343,3.31536079186564,2.66663623266713,1.81550182642114,1.41338130122402,2.6508208112503,3.7759853032568,2.67306914530343,3.31881325982381,2.4920878220932
"PI4K2A",7.16746250614271,7.52299679516353,7.98852564891257,8.1631523965228,7.96742983165328,6.95966817036271,8.06165275906226,6.93599749902772,7.39404957325607,7.91567935540398,7.46008266435198,7.56903182019791
"MARVELD1",6.19492248771043,5.60425952626576,6.71881485078924,6.66236677686868,6.34415480886491,6.39496121037162,6.24531159415119,6.66284141731194,6.73909121387143,6.25341897031248,5.89141466247129,6.63932178174637
"ZFYVE27",8.08026985503627,8.23525863832408,8.76883800767782,9.14930272227598,8.6324892546816,8.06663260139615,8.70356372090222,8.47612431348626,8.28596803525204,8.54834463896669,8.33082267933635,8.26970347692304
"SFRP5",3.91640039815661,3.48670551875013,3.02610983206091,4.704475315492,4.34042646318015,4.56549870687451,3.99751498938523,3.35620418230177,3.61916496223201,3.45778171748128,3.85475863191865,3.55995700690023
"GOLGA7B",0,0,0,0,0,0,0,0,0,0,0,0
"CRTAC1",3.85914813461266,3.11394188382507,3.14742261597556,0.922546670108298,3.25688270472767,3.76543949543001,1.41338130122402,0,3.13100043204251,2.83715794418572,2.45660022845605,4.39544898345702
"R3HCC1L",5.0061066868134,4.68223620227625,5.112144553034,5.16683076217892,5.04862077067849,4.71139602006073,4.38979293302014,4.55096471607168,5.00187831799443,4.5409971882114,4.9155164513338,4.84576559468172
"LOXL4",0.666726374024466,1.82882766449825,1.28049335833204,0,0,0,1.41338130122402,1.86398697574592,2.1787033999473,2.27539992007872,2.12661357026857,2.4920878220932
"PYROXD2",2.17785418369849,2.60998316610045,0.7778806086908,1.88220272551838,1.04955692533705,1.81550182642114,0,2.92605752105149,1.9343171253274,2.67306914530343,1.08563139988642,2.27945031107605
"HPS1",4.12507815678602,4.98321223659429,3.55079634900337,4.17102315668713,3.7906395030197,2.59446276091193,2.58275381386794,3.35620418230177,2.1787033999473,4.49258271840304,2.45660022845605,4.63810640882671
"HPSE2",6.58750921447575,5.99912605738519,4.8153288070804,5.20235226603498,5.68046559424345,5.61107167264784,4.14045730067686,5.51985893369776,6.5014009905495,5.08896146955711,5.89141466247129,6.35673395879677
"CNNM1",4.92473353790415,4.10145883585257,3.36316157915116,3.66003379371367,4.26214739375435,4.56549870687451,1.41338130122402,3.53113061085779,4.10654411573267,3.64661827902552,4.48050930824417,4.22748503635692
"GOT1",6.36908042520443,6.21278669176215,6.68914893932496,6.72476776959064,6.48866292073116,6.39496121037162,6.07776179649583,5.38963212146545,5.80808766813378,6.37858461456066,6.41232101587412,6.18391692672412
"NKX2-3",0,1.43384356186366,0,0.922546670108298,0,0,0,0,0,0.822333390162967,0,0
"SLC25A28",6.97203721480074,6.45589292873813,7.169143677839,7.02176826209739,7.39148825492439,6.35110272582109,6.9359702547893,6.82279646261786,7.11448284596665,6.97106882017199,7.0720435000721,6.93126681133994
"ENTPD7",5.37626279467643,4.9034306376356,4.18194884516622,5.88764188651886,5.30437179941511,4.84388461313449,4.38979293302014,4.63000361303037,5.06404969295042,5.32845756529398,5.20608568138145,5.30558002972492
"LOC104830146",4.68221389783654,4.10145883585257,4.8153288070804,5.23702014803272,5.38045150617587,4.56549870687451,4.49996656140324,5.03040093681846,5.12365218230715,4.33675404430486,4.86084378349495,4.3416048847366
"LOC104830145",7.61066680276531,7.56249353523675,7.74596630796569,8.02118782006574,7.71904126108246,8.02536939841129,7.79610287729461,7.94562752029896,8.10557728129823,7.51025162126199,8.12002588156083,7.29930083276279
"CUTC",8.53110505530359,8.61297855960585,8.89547157245916,8.97285521520125,8.96454484813408,8.91374422662933,8.53263169798711,8.53891524655519,8.84192571054906,8.34521563762335,8.79906278323569,7.897625556612
"ABCC2",8.28433788721913,8.1075692166967,8.57430065351535,8.41099683105748,8.82175896570054,8.81226728387222,8.38250049558321,8.4867810922222,8.95083306957028,7.96530765163448,8.52792948335881,8.12580554830282
"DNMBP",6.88149189601797,6.5636315668268,6.90237859755862,6.87540620727956,7.10796440185401,7.24972241333794,7.03079242506335,7.24304998013929,6.99987296979008,6.85139028903234,6.27270777735602,6.76736377657487
"CPN1",6.68133326680614,6.97810016252386,7.38188517982686,7.23401768752085,7.70431484688551,7.5309672377997,7.23577148024411,7.040958828265,6.77670823302726,7.62137226180126,7.05995964798777,6.44874270462871
"ENTPD1",12.820087345315,13.7533297030938,13.9010502810675,13.6753781404335,13.2548045584149,13.4049163041706,13.4497622634643,12.6862259678449,12.3276974959929,13.8347741782706,13.1019770021097,12.8070615904899
"LOC104830151",5.49377560733518,4.81897748642119,4.06362579205287,3.66003379371367,4.9521953234657,4.71139602006073,2.11343854965621,3.95611924727118,4.96975818031369,3.89032464933318,4.32762772320267,4.03735740343668
"GPR123",6.28462784209894,5.701816723685,4.77823888220482,4.97478534414415,5.4170378979437,5.75264768740212,4.14045730067686,4.0738831660553,6.05768515330256,4.91619086355719,4.74486044928388,4.22748503635692
"KNDC1",6.73004955493068,6.22924184218141,5.35819121330796,5.51642216787642,5.52153920402355,6.05561499832884,3.660523635694,5.14247844934358,6.45574857660016,5.08896146955711,4.8040173412273,5.30558002972492
"VENTX",2.17785418369849,1.82882766449825,0.7778806086908,0,0,1.81550182642114,0,1.86398697574592,0,0.822333390162967,0,0
"LOC104830155",6.53363829850925,6.32421595962813,4.74017020281673,5.05469641102239,5.79609404868365,5.61107167264784,4.95163106683042,5.195412678034,6.34742109444781,5.43477833390674,4.8040173412273,4.95737832444746
"DNTT",7.22524684953285,6.7347451440727,5.38310911908551,5.8433273731205,6.24588700541743,6.93016227745249,4.69789093298773,5.71376144569192,6.63028196935706,5.75515974977432,5.65481876152045,6.3702428123518
"BLNK",8.93076670948343,9.35785382191595,9.12698974607306,9.43150354410652,9.1334620198655,8.37110784316049,9.35490521894758,9.34533897393136,8.24964427700496,9.36501432056514,8.51912961140213,10.0669910886402
"ZNF518A",9.70699712038213,10.260969588202,10.6524752916294,10.4972272694339,10.4637187514204,10.1419532677369,10.5854408504195,10.0672860611135,9.68951102710351,10.6765153872231,10.0999935484678,10.3289368056221
"CCNJ",5.53091160228229,5.44431522801672,4.57697709881325,5.67653995594862,5.04862077067849,5.27788458635445,5.29509717272786,5.38963212146545,4.04621555454102,5.24323701237438,5.16154217937459,5.89711761252688
"LOC104830159",9.56091993239836,9.57296520043935,9.56969615192754,9.36056375742951,9.48534454847729,9.73589326742837,9.84440939666375,9.78594427876616,9.73082335852981,9.83314416759985,9.83515548569684,10.0418873194021
"BTAF1",13.1021442445472,13.0740221643257,13.3668211932117,13.0243515387031,13.1210377294134,13.3017705949403,13.5343250585575,13.4822143523281,13.390518651224,13.4070966260116,13.4416993432033,13.1451859444525
"CPEB3",11.6826825788272,11.5622378743116,11.9523040058121,11.6561280835897,11.6424008293866,12.2687783529257,11.8697682557356,12.0110564720835,11.7879944160905,11.8721323391716,12.0882640742451,12.196125367869
"5-Mar",12.4854961311696,12.6520965414598,12.8470409529837,12.6008185033588,12.6943412925686,13.19300977504,12.9292565913023,12.6392357365376,12.8637657100054,12.722190722352,12.8896747084374,12.5375341637711
"IDE",11.9811288544968,11.9469023412915,12.3899022676404,11.9531755981262,12.0159341840312,12.2841660981094,12.3096654380912,12.0036550723333,12.074230920461,12.3696059855798,12.4495204660367,12.3934356309276
"KIF11",7.31846166728154,7.23597263414874,7.32515313714377,7.71178238009624,7.49778958486884,7.17622067267019,8.11456890991724,6.98191902968418,7.0468150243037,6.8986026037637,6.65656881814041,6.89434291858139
"HHEX",7.67013238365671,7.8339714352666,6.63830853051574,8.2548198280179,7.16285361192681,4.9652230286793,7.20356752539147,7.31657430507766,5.73352999960458,7.45447077251102,6.64042950100735,8.31231663285138
"EXOC6",12.0830984847629,12.5086533146283,12.3290895694629,12.6109730912124,12.0483644849658,11.7746019301872,12.4936208859074,12.7297726012732,11.8091377152795,12.702537876298,12.4190968731831,13.0046010150901
"LOC104830243",4.17285036265376,4.9034306376356,3.86568065100529,5.20235226603498,3.54830597789995,4.22023265986623,4.27050489555401,4.55096471607168,3.91741828227302,4.67719455234469,3.31881325982381,5.2771779492393
"LOC104830166",1.74410381640242,1.82882766449825,1.28049335833204,0,1.04955692533705,1.81550182642114,0,0,1.63991691432718,2.27539992007872,2.12661357026857,0.824552706754425
"MYOF",8.61564013819774,8.58128191460551,5.9647792401079,7.18158737316141,6.8779705946049,6.05561499832884,6.30723787646321,7.98374433607965,6.61997088095227,7.18421645456425,6.70393095102847,8.66176598370993
"CEP55",5.05791252000578,5.26440185336966,5.6320789017458,5.33628918908871,5.4875396054803,4.22023265986623,4.95163106683042,5.08752777917944,4.90328950118264,5.15266466217602,5.24929498457887,4.72478852840179
"FFAR4",3.20547610880362,2.79821504117711,1.28049335833204,0.922546670108298,2.40042212961031,2.59446276091193,1.41338130122402,1.21416287276924,1.9343171253274,1.34285467679189,2.72498211059112,1.7281197524699
"RBP4",3.20547610880362,2.13858854701597,1.65252344608873,2.86159963999509,2.40042212961031,1.81550182642114,2.11343854965621,0,3.13100043204251,0.822333390162967,2.12661357026857,2.27945031107605
